id	annotatorid	label	a1	a2
6016_6146	goldLabel	a2	No, I don't agree. With proper personal hygiene and regulatory frameworks in place, social media can help next generation, who will be technology oriented unlike past. Proper education is what matters most.	Social media platforms allow to more transparency of information as it reduces dependency on a small elite groups that see themselves as the owners of the truth for society.
6528_6842	goldLabel	a2	Families leave such separate lives in distant places that they often lose the feeling of family. Having social media available, lets families and friends reunite even though it is only superficially.	Social media helped us to be connected with our friends and relatives and also with colleagues and their life updates. It helps to make new connections also. Some important news are shared on Social Media.
7276_6147	goldLabel	a1	Social media allows people with real life social interaction issues to approach and talk to people they wouldn't usually have the courage to do by themselves.	If used wisely, social media brings more good. The problem is about people not knowing how to use appropriately.
7031_6057	goldLabel	a1	Social media help to bring people who may physically not be able to see on a regular basis to keep in touch and have at least a general view on how things are going.	It is easy to show some information to people (and it is simple to select the target audience) then it is not needed to talk about the same thing more than once
6238_6489	goldLabel	a1	Social media gives a voice to everyone, without any distinction	A low bar of entry makes it easy to share information to a large group of audience.
6432_6373	goldLabel	a2	Social media are an ideal platform for brands to spread their messages in an other way and to build on the reach of the influencers on such media.	Social media has opened up a different world and has brought economic, social and cultural benefits to the world. Openness and transparency have increased as a result of social media
6406_6514	goldLabel	a2	Brings together people towards a common cause which cannot be easily done via traditional methods	Social media is an incredible source of diverse opinions, creative ideas and authentic discourse.
6830_7077	goldLabel	a1	Social media is a great way to connect with distant friends and family, sharing photos and stories with people they cannot regularly connect with.	There are times when old acquaintances or distant relatives reconnect because they are both visible on a Social Media Platform. Sometimes these reconnections are meaningful.
6374_6651	goldLabel	a1	Social Media allows people to be informed quickly and efficiently.	Social media let you find information or people just with a click
6022_7023	goldLabel	a2	Social media allows house-bound elderly people, and other immovable people, to pseudo-interact with others.	Social media provides an opportunity for everybody's voice to be heard, irrespective of their background, race, gender or religion.
7026_6693	goldLabel	a2	Social Media allows families to remain connected whilst separated. Parents to understand their children, and friends to keep in touch.	Social media provides a social cohesion if like-minded people find each other and take positive action together
6931_6040	goldLabel	a1	Social Media allows for convenient and less expensive cross border communication between separated families encouraging more closeness over distance	Dog fail videos are hilarious and boost the spirits of people who watch them. Laughter is the best medicine.
6625_6229	goldLabel	a1	The social nature of social media helps to remove bias from news.	Social media can easily be used to reach a large audience
7077_5976	goldLabel	a2	There are times when old acquaintances or distant relatives reconnect because they are both visible on a Social Media Platform. Sometimes these reconnections are meaningful.	Social media is a platform for speaking out against social injustice, oftentimes bearing witness to events in real-time. Platforms like Twitter galvanize large populations into action.
6727_7239	goldLabel	a2	Social Media supports a plethora of niche interests. It's a novelty to connect with people who have very similar interests to me. They become the ONLY people I want to talk to.	We can stay connected and feel safer in this world wherever we are. Friends and Family are a text message away. Instant communication allows for more efficient use of our time and share in lifes moments
7143_6298	goldLabel	a1	Social media can help people maintain connections with people and groups such as old school classmates and former neighbors, expanding their social connections.	There are good lessons learnt can be used for better purpose and quick benefit of the society using social media.
5944_5941	goldLabel	a1	Social media provides one of the best forums for reconnecting with long-lost friends and family and allows people to remain close, even across vast distances.	Social media is good because it provides us perspective around the world which we ourselves may sometime lack.
5823_6523	goldLabel	a2	Social media is great for sharing photographs with friends and family.	Social media can allow friends and family members to more actively stay aware of each other's life events.
6967_5976	goldLabel	a2	Like it or not Social Media is part of living in 2018. Sure it has problems, yes it has advantages and my 2 cents is everything in moderation.	Social media is a platform for speaking out against social injustice, oftentimes bearing witness to events in real-time. Platforms like Twitter galvanize large populations into action.
7126_7104	goldLabel	a1	Social media can be used to quickly mobilize large numbers of people for good after disasters or personal tragedies as seen in the many charitable gofundme campaigns.	Social media can be a very good source of information, business ideas as well as social relations. It is up to the user to believe/verify/reject any information.
5851_6235	goldLabel	a2	Information spread is faster than traditional way and it is less regulated.	Social media allows for quick diffusion of public health and safety information during crisis events.
7126_6007	goldLabel	a1	Social media can be used to quickly mobilize large numbers of people for good after disasters or personal tragedies as seen in the many charitable gofundme campaigns.	Professional social media sites allow people the opportunity to make connections with others in their industry to share ideas and employment opportunities.
6445_6016	goldLabel	a1	Social media fosters connection in this high paced society and being social animals we need to be connected to others with similar or opposing ideas. It helps in evaluating both pros and cons of any matter.	No, I don't agree. With proper personal hygiene and regulatory frameworks in place, social media can help next generation, who will be technology oriented unlike past. Proper education is what matters most.
5990_6898	goldLabel	a1	Social media helps people to better understand all of the various points of view on a topic - allowing them to make decisions that are good for more people.	Social media as a whole has been striving for inclusivity and many of us use one platform or another on a daily basis to get connected with our friends and family.
5793_6325	goldLabel	a2	OPENS UP THE WORLD WITH NEWS/POLITICS/SPORTS/SCIENCE/PHOTOGRAPHY/ENTERTAINMENT/ TOURISM TO GENERAL PEOPLE.	Social media is a great way to keep in touch with friends and family.
7270_5724	goldLabel	a1	The connections we make in real life are often lost without the assistance of social media. It's enables us to enrich our lives and foster more diverse friendships when we aren't limited by geography.	Social media has given more freedom for people to express themselves and sometimes express in a better way those words or meanings which couldn't be spoken directly or had the barriers of language/direct communication.
5754_7245	goldLabel	a2	New ways to consume media inspires new content on each respective platforms	Social media allows people to stay in touch, even though they live in opposite parts of the world.
5909_6767	goldLabel	a1	Social media can help people better understand social stigmas such as anxiety and depression.	social media can become an activist platform to amplify minority thoughts to mainstream ideas
7139_6606	goldLabel	a1	Social media, if rightly used, can help in connecting with people who can help both personally and professionally.	Social media has allowed participants in obscure interests to organize and do more impressive things by enabling connections
6114_7227	goldLabel	a1	Social media allows people to stay in touch with those who are far away and maintain meaningful relationships with others than in the past would have been lost.	Simple and nice way to keep up to date and communicate with family members that are close in life but far away in geography.
6304_6645	goldLabel	a2	Social media has lots of useful real time data &amp; information. If use wisely you can gain knowledge in short time.	Social media allows people to find and connect to old friends and relatives that they haven't seen in a long time.
5708_5875	goldLabel	a2	You'll never forget friends bithday as social network reminds you of that event.	People can connect to other people they know or who have similar interests
6384_7080	goldLabel	a2	A person can learn to critically analyze the content and motivations from a safe place without having to actively participate.	We can get more information from world wide because of social media than before which gives us much opportunity to widen our thoughts.
5812_6573	goldLabel	a2	Social Media supports a plethora of niche interests. It's a novelty to connect with people who have very similar interests to me. They become my FAVORITE people to talk to.	Due to social Media, lots of business are set up online, bringing choice and low prices and compare quality. Businesses can find a market for their goods and services in a cost-effective way, globally.
7228_6864	goldLabel	a1	Social media allows people to self organise and protest against opression. The arab spring was a great example of this.	social media has provided a platform where the voices of unheard can be heard
6570_6546	goldLabel	a2	Anything that connects people together cant be bad	Social media is equally accessable to everyone. It opens up the world.
6054_6804	goldLabel	a2	Social media helps individuals build a public image	Social media helps us connect to people all around the world.
6566_7189	goldLabel	a2	Social media allows people to follow their idols and their whereabouts.	Social media keeps friends connected whether near of far, keeping relationships fresh.
5918_7269	goldLabel	a2	I am able to connect with far-away relatives lifes. Independent of time of day.	Social media makes it much easier to stay in touch with friends and family who are geographically separated.
6090_7269	goldLabel	a2	Research shows that the number of social connections one has is directly related to one's happiness and social media increases connections online.	Social media makes it much easier to stay in touch with friends and family who are geographically separated.
7247_5787	goldLabel	a1	Social media is an instrument that provides the right to normal people to get connected to powerful politicians and people to directly interact. This medium was no there before.	Best way of advertising whether it's a movie or any product . It's specially helpful for those who cannot afford costly advertisement through other media platform.
6593_6796	goldLabel	a2	Social media is a reflection of the real world which brings good and bad. On the whole it brings the world closer together.	Social media is ensuring more of public good by creating awareness when properly verified and validated. Given is false news is restricted
5916_6432	goldLabel	a1	Using sparingly, social media helps connecting people together, across boundaries of frontiers, time zones, languages, and backgrounds. It really saves time in that respect.	Social media are an ideal platform for brands to spread their messages in an other way and to build on the reach of the influencers on such media.
5793_6082	goldLabel	a2	OPENS UP THE WORLD WITH NEWS/POLITICS/SPORTS/SCIENCE/PHOTOGRAPHY/ENTERTAINMENT/ TOURISM TO GENERAL PEOPLE.	Social media provides a platform to democratize society if used properly.
6630_6817	goldLabel	a1	Social media connects billions of people and has provided an extra tool for communication to family, friends and loved ones. By design, it is a mostly a tool for good not for nefarious purposes.	Social media allows people to quickly communicate, to keep up with friends and what is going on in their lives - where people ensure they only share information to their friend/family circles.
5729_7013	goldLabel	a2	Social Media brings more good than harm based on what you are looking for and what level of information you are willing to share, example, they can centralize your trusted news source.	Social media provides an outlet, and a connection, for people who wish to reach out beyond their immediate circle fo acquaintances. This can boost their happiness, and their mental health, by reducing feelings of isolation.
6032_6938	goldLabel	a1	Social media helps family members stay in touch with one another.	Find long lost friends, and family with social media.
6784_6314	goldLabel	a2	Social media is a cheap and always on medium for me to connect with near and dear whenever I wish. How can that bring harm?	SM allows anyone to join in the debate. In a world where politicians are struggling for answers, a wider consensus can be reached if the tools are properly used.
7132_6091	goldLabel	a2	If you know how to filter data on social media, the good is increased. Such as: bring people together, you can meet others with same interest. Work together. Build good solutions for the world	Social media allows us to connect with people all over the world and brings communication through different mediums allowing people to express themselves in different ways than ever before.
6888_6112	goldLabel	a2	Social Media gives business platform to interact with their customers faster.	Its a great platform to reach masses and make a larger impact in society
6861_6093	goldLabel	a2	Social media allows me to find people with similar interests	It helps people to know about happenings on the world without a bias from media
6931_6400	goldLabel	a1	Social Media allows for convenient and less expensive cross border communication between separated families encouraging more closeness over distance	Social media is a good platform for people to stay in touch and on top of trends.
6040_6810	goldLabel	a2	Dog fail videos are hilarious and boost the spirits of people who watch them. Laughter is the best medicine.	Social media, when authentic (and, at times, even when filled with lies), brings the humanness in our humanity. It now serves science, policy-making and justice.
7037_6485	goldLabel	a1	Social media, as we know, is the platform for multiple people across the globe who want their voices and opinions to be heard, which is a constructive thing altogether should we be tolerant towards everyone's opinions.	Used correctly and with a critical eye as to what one is reading, social media can keep distant friends 'involved' in our lives; they can stay up to date with your latest adventures.
6305_6789	goldLabel	a2	The only advantage of Social media is to express our thoughts at anytime. World has become small and you will be able to connect all leading people in the world.	Social media is the quickest way to reach out for any kind of help specially in case of emergencies.For eg. in India people traveling in trains are using Twitter to reach out for any support.
7227_7197	goldLabel	a2	Simple and nice way to keep up to date and communicate with family members that are close in life but far away in geography.	Social media allows transfer of ideas, images, events, etc. at a much faster rate than that of traditional media (TV, radio, print news, etc.).
6325_6767	goldLabel	a1	Social media is a great way to keep in touch with friends and family.	social media can become an activist platform to amplify minority thoughts to mainstream ideas
7113_6904	goldLabel	a1	Social media connects friends and relatives in different parts of the world.	Its a good way to make money reducing expenses
6866_6941	goldLabel	a2	Social media connect people that otherwise would never communicate at all	Social media enables global communication and activism towards good causes
6235_6670	goldLabel	a1	Social media allows for quick diffusion of public health and safety information during crisis events.	Social media is a good way of keeping track and up today with the happenings of friends, family, and colleagues over time.
7189_7218	goldLabel	a1	Social media keeps friends connected whether near of far, keeping relationships fresh.	social media are leading to a more accountable society.
6080_6073	goldLabel	a1	Freedom of speech, this is what social media is all about, we must let people freely express their ideas, opinions	Social Media is a convenient means of eliciting the feelings of people and also understanding the impact of events on the populace
5903_6537	goldLabel	a1	Social media helps us find people with similar goals to our own, and provides tools to encourage each other towards attaining our goals. Look at health trackers, and Facebook groups, Twitter hashtags.	We should promote the correct usage of social media, rather than banning it or discontinuing it in any way. People should develop the brilliance to use any platform in a constructive way
6861_5823	goldLabel	a2	Social media allows me to find people with similar interests	Social media is great for sharing photographs with friends and family.
6007_6344	goldLabel	a1	Professional social media sites allow people the opportunity to make connections with others in their industry to share ideas and employment opportunities.	With Social Media Business can connect to users better and provide services as per individual needs not based on segmentation.
7068_6156	goldLabel	a1	Communication is a breeze with social media. What would take forever to disseminate takes exponentially less time to get across the globe.	Social media exposes its users to feel-good stories and acts of kindness that have a positive ripple effect.
6733_7186	goldLabel	a1	Social media allows the world to connect in ways never imaginable	Social media is just another piece of technology, and shows how creative are human beings.
6505_6809	goldLabel	a1	Social media is a natural extension of the way people have always interacted freely with each other, thus it can only bring good outcomes	Easy to build communities with people with whom you share the same interests ie. work community or housing area community
6223_6651	goldLabel	a1	Social networks can help connect people who are geographically apart	Social media let you find information or people just with a click
5755_6573	goldLabel	a2	Social Media can help inform people about the things that happen in the world. People spend the best part of their days in it and the majority of news they see were seen through social media	Due to social Media, lots of business are set up online, bringing choice and low prices and compare quality. Businesses can find a market for their goods and services in a cost-effective way, globally.
6498_5750	goldLabel	a1	Social networks make people closer regardless where people is from, breaking barriers among cultures and having better informed people being more conscious about what is happening around them.	How easy it is now, to share what I want to share, and what I want to see. If I am a sane person, I can still use the platform judiciously.
7104_6344	goldLabel	a1	Social media can be a very good source of information, business ideas as well as social relations. It is up to the user to believe/verify/reject any information.	With Social Media Business can connect to users better and provide services as per individual needs not based on segmentation.
6573_6334	goldLabel	a2	Due to social Media, lots of business are set up online, bringing choice and low prices and compare quality. Businesses can find a market for their goods and services in a cost-effective way, globally.	Social media is very helpful to keep in touch with people, which was otherwise very difficult. We are able to send messages to specific groups of people and interact with them easily.
7131_6817	goldLabel	a2	When used to communicate important safety and security information, whether nature or man made events, social media is helpful. But personal info security needs significant improvements.	Social media allows people to quickly communicate, to keep up with friends and what is going on in their lives - where people ensure they only share information to their friend/family circles.
7189_6576	goldLabel	a1	Social media keeps friends connected whether near of far, keeping relationships fresh.	If one understand their accountability and responsibility of their own activities, it reaps benefits.
7155_6187	goldLabel	a2	By Design Social media is good it is became broader but less engaging people	Social media opens a new way of interacting with other people and removes bias
6059_6112	goldLabel	a1	Social media can be very comforting for the individual by strengthening social interactions.	Its a great platform to reach masses and make a larger impact in society
7239_5724	goldLabel	a2	We can stay connected and feel safer in this world wherever we are. Friends and Family are a text message away. Instant communication allows for more efficient use of our time and share in lifes moments	Social media has given more freedom for people to express themselves and sometimes express in a better way those words or meanings which couldn't be spoken directly or had the barriers of language/direct communication.
5875_6021	goldLabel	a1	People can connect to other people they know or who have similar interests	Social media saves postal and telecomms costs for example for birthday and christmas cards
6489_6102	goldLabel	a2	A low bar of entry makes it easy to share information to a large group of audience.	Social media allows people from across the globe to interact with each other in ways that could not have been possible before.
7078_5720	goldLabel	a2	It is a great way to keep up-to-date on family and friends.	Social Media helps keep the family together despite distance, time zones and language
6228_5981	goldLabel	a1	Social Media helps connect people with the content that is most relevant to them.	Social Media often reflects the real life activities of real people
6061_6999	goldLabel	a1	Social media allows people to keep in touch with their loved ones who are far away from them.	Social Media helps to ensure that people who are forced to stay at home can be online and stay connected.
7186_6605	goldLabel	a1	Social media is just another piece of technology, and shows how creative are human beings.	Social media cuts down on gas because people don't have to leave their house to interact.
6383_5899	goldLabel	a1	Social media can allow citizens to voice their opinions publicly by bypassing the old media which is controlled by interest groups.	Social media helps people get informed and connect, without the fuss of having to contact all of your friends and family every day or week.
7077_6164	goldLabel	a2	There are times when old acquaintances or distant relatives reconnect because they are both visible on a Social Media Platform. Sometimes these reconnections are meaningful.	Part of being a human being is feeling connected. Social media helps keep us from becoming isolated as we age and our social contact wanes.
6099_5724	goldLabel	a2	Social media has given a platform to common man to express themselves. This has lead to many revolutions and positive changes to many lives and therefore society.	Social media has given more freedom for people to express themselves and sometimes express in a better way those words or meanings which couldn't be spoken directly or had the barriers of language/direct communication.
7117_6304	goldLabel	a1	Social media can be used to gain public support on issues that can influence better decision making	Social media has lots of useful real time data &amp; information. If use wisely you can gain knowledge in short time.
6253_6705	goldLabel	a1	Social platforms provide society the means to generate support for a genuine cause when the need arises.	The internet is better than sitting in front of the TV, at least you might learn something.
6705_5875	goldLabel	a2	The internet is better than sitting in front of the TV, at least you might learn something.	People can connect to other people they know or who have similar interests
6636_6444	goldLabel	a1	Social media democratizes access to information and exchange of ideas between individuals. This promotes community awareness of their current situation and future possibilities.	With social media, we can keep ourselves abreast. It's up to individual what to follow and what not to follow, what to believe and what not to believe.
6667_7139	goldLabel	a2	Social Media make personal world wide and bring person to unknown world	Social media, if rightly used, can help in connecting with people who can help both personally and professionally.
6447_6753	goldLabel	a1	Social media allows the common people around the world to have access to new experiences otherwise reserved only for those who could travel abroad.	and had no idea about this city but thanks to facebook (pune(flat and flatmates), people guided my with the places i can dwell in
6605_6401	goldLabel	a2	Social media cuts down on gas because people don't have to leave their house to interact.	Social media assists the lonely in providing them ways, at least partially, of not being alone
7269_6697	goldLabel	a1	Social media makes it much easier to stay in touch with friends and family who are geographically separated.	Social Media can be engineered to control bureaucracy via citizen feedback
6209_6188	goldLabel	a1	The good far outweighs the negative. Social media is novel and evolving, which is scary. However, the benefits of linking people, business, and institutions together are enormous and are changing the world for the better.	There is a lot that can be learned and discovered on social media, and often it is easier to find things on social platforms than on the internet
6866_6032	goldLabel	a2	Social media connect people that otherwise would never communicate at all	Social media helps family members stay in touch with one another.
6870_6043	goldLabel	a2	Social media makes it easy to see the latest updates from friends and news outlets that I am interested in.	social media connects people in a way no other communication method has ever did
6740_6955	goldLabel	a1	Social media is great, it allows me to stay in touch with many friends.	You can find contacts with specific skills very easily.
6102_7279	goldLabel	a1	Social media allows people from across the globe to interact with each other in ways that could not have been possible before.	Social media depends on how individuals use. This means that we have many opportunities to gain various benefits from SM.
5891_7145	goldLabel	a2	Use of Social Media is a personal choice, and therefore most negative experiences can be controlled by the individual, and often brings more positive outcomes than bad.	Social media promotes engagement and can be a good outlet for shutins or others, such as the socially awkward who struggle with in person interaction.
6241_6594	goldLabel	a1	I would say social media has open a stream of opportunities , you can get career paths or you can get job updates.	In my opinion providing voice to common man/women to highlight their day to day issue to concerned authorities has been one of the biggest advantages of Social media.
6634_5951	goldLabel	a2	Social media helps to overcome people's loneliness. E.g.: Elder people...	Social media allow for extended network and unrestricted communication across the globe
6226_5897	goldLabel	a1	Social media allows distant families and friends to stay connected and share their lives in a convenient and fun way	Social media reaches many user groups that would otherwise not have been addressed.
6222_6447	goldLabel	a2	IT OPENS UP YOUR MIND TO PUBLIC/FRIENDS- WHICH REFRESH YOU PSYCHOLOGICALLY CHANGES THE NATURE OF A PERSON FOR HONESTY AND GOOD VALUES ONCE PEOPLE SUPPORT THE GOOD WORK.	Social media allows the common people around the world to have access to new experiences otherwise reserved only for those who could travel abroad.
7223_6330	goldLabel	a1	Social Media created a platform to bring relatives closer and more connected.	Social Media has a positive impact on marketing for clients. It is inexpensive and hits the masses.
7044_6938	goldLabel	a1	Social Media allows to connect people around the globe as easy as it can be.	Find long lost friends, and family with social media.
6253_6021	goldLabel	a1	Social platforms provide society the means to generate support for a genuine cause when the need arises.	Social media saves postal and telecomms costs for example for birthday and christmas cards
6886_7092	goldLabel	a1	Social media provides a broad platform that provides a voice to underserved populations	Social media allows people from around the world to connect
6223_6406	goldLabel	a1	Social networks can help connect people who are geographically apart	Brings together people towards a common cause which cannot be easily done via traditional methods
7108_6468	goldLabel	a2	Social Medias can make relatives closer with instant news and photos.	Social media enables the ability to build community outside the constraints of physical location.
6032_5858	goldLabel	a1	Social media helps family members stay in touch with one another.	one is able to reconnect and continue interaction with long lost/old friends
5931_6595	goldLabel	a2	Network with employees of other companies for mutual benefit.	Social media allowed important movements like 11-M, in Spain, which gave more voice to the people
6605_7023	goldLabel	a2	Social media cuts down on gas because people don't have to leave their house to interact.	Social media provides an opportunity for everybody's voice to be heard, irrespective of their background, race, gender or religion.
7218_6804	goldLabel	a2	social media are leading to a more accountable society.	Social media helps us connect to people all around the world.
7048_7013	goldLabel	a2	Social media is s sea full of opportunities for new creative professions also an interesting and flexible platform to express our views which empower us as well as keep us informed .	Social media provides an outlet, and a connection, for people who wish to reach out beyond their immediate circle fo acquaintances. This can boost their happiness, and their mental health, by reducing feelings of isolation.
7056_6914	goldLabel	a2	It is a powerful tool to voice one's opinion and bring to forefront what you think requires attention.	Social media provides a venue, unlike no other, without many typical constraints people have thereby allowing for more frequent, open and honest opinion.
6842_6305	goldLabel	a1	Social media helped us to be connected with our friends and relatives and also with colleagues and their life updates. It helps to make new connections also. Some important news are shared on Social Media.	The only advantage of Social media is to express our thoughts at anytime. World has become small and you will be able to connect all leading people in the world.
7276_7227	goldLabel	a1	Social media allows people with real life social interaction issues to approach and talk to people they wouldn't usually have the courage to do by themselves.	Simple and nice way to keep up to date and communicate with family members that are close in life but far away in geography.
6334_7087	goldLabel	a2	Social media is very helpful to keep in touch with people, which was otherwise very difficult. We are able to send messages to specific groups of people and interact with them easily.	Social Media allows rapid access to information. Much faster than traditional media like print. For time sensitive information like natural disasters and accidents, this is especially important.
6320_5858	goldLabel	a1	Social media was used during terror attacks to help save lives	one is able to reconnect and continue interaction with long lost/old friends
6866_7204	goldLabel	a2	Social media connect people that otherwise would never communicate at all	Social media has allowed reconnection with long lost friends and relatives.
6941_7113	goldLabel	a1	Social media enables global communication and activism towards good causes	Social media connects friends and relatives in different parts of the world.
5785_7236	goldLabel	a2	Social media opens doors to new communities that can lend people an increased sense of purpose.	They do more good than harm. The benefits of social media through interconnectivity, social empathy far outweigh the negative tendencies of some users
7279_6399	goldLabel	a2	Social media depends on how individuals use. This means that we have many opportunities to gain various benefits from SM.	Social media enables us to keep in contact with friends and family, even if just seeing photos and life updates.
6581_5960	goldLabel	a2	Social media helps reconnect with past friends. I was able to reconnect with a childhood best friend not seen in years shortly before he died. For that I am grateful.	It is the hallmark of the digital age making the world a smaller place. Its primary intention helps gives people new, better and easier means to communicate, network and collaborate, notwithstanding the unintended consequences.
6805_7164	goldLabel	a2	Social media doesn't bring harm. It is users using it for private. It is good for instant messaging and crowdsourcing. What if we had the tool that could determine if a message is private?	Social media allows for people to connect that otherwise would lose touch, and the more connected we are to the world, the more we care about it.
6852_6032	goldLabel	a2	It is a good tool to bring friends and family together. Value is in identifying lost friends.	Social media helps family members stay in touch with one another.
6192_7218	goldLabel	a1	Due to social media, businesses are compelled to provide better and timely customer support.	social media are leading to a more accountable society.
6853_6504	goldLabel	a1	Social media can be a good platform to launch and manage civil initiatives for the good of people, help local community members and provide easy access to information.	ability to express oneself without fear has allowed more and more folks to raise awareness on topics ignored by the mainstream media
6977_6236	goldLabel	a2	Professional networking sites greatly assist companies to find personnel and job seekers to find work.	Social media is a platform for information sharing that is not as easily manipulated by government as traditional media.
6885_6444	goldLabel	a1	We see issues like Me-too movements are getting reported in social media. All mismanagement gets immediately reported in social media now a days. Social media platform has evolved as defender of justice for human society.	With social media, we can keep ourselves abreast. It's up to individual what to follow and what not to follow, what to believe and what not to believe.
6163_7162	goldLabel	a1	Social media and related communication technologies allow people to keep in touch with friends and family across long distances, which generally strengthen friendship ties.	The easiest way to know about what is going on in the world is with social media. Social movements like #MeToo thrived on social media. Could not have done it otherwise.
7108_7245	goldLabel	a2	Social Medias can make relatives closer with instant news and photos.	Social media allows people to stay in touch, even though they live in opposite parts of the world.
6003_7214	goldLabel	a2	Social networks help coordinate between people against an oppressive regime	Social media allows celebrities and institutions to disseminate information far more efficiently.
6831_5818	goldLabel	a2	Social networks help inform people about current events and keep people more informed	Social media allows people to stay in touch even if they live far away from each other.
5713_6369	goldLabel	a2	In a busy and a noisey world, people can read news very easily via social media	A variety of options for communication allows people to use social media to maintain relationships of disparate intimacy.
7141_6153	goldLabel	a2	Allows one to find connections and support on topics not represented in your local community (eg gay youth in conservative areas, forums for people dealing with rare diseases)	Social media improves communication and empathy between people in a busy and hectic world, by sharing what is going on in their life with others.
6280_6206	goldLabel	a2	better way for people to be exposed to politic, so they can be more involved and influence on their country direction.	Social Media give's a lot of easy to access information, which makes people more informed.
7016_5806	goldLabel	a2	We can stay in touch with old friends, via social media, and see what they are doing with their life	Social media allows individuals an escape from oppressive communities, and find a safe space for them to express themselves
5945_6285	goldLabel	a1	Social Media gives people a place to form support groups, those who want to help can easly find people who need help by forming groups and offering advices.	Social media has decentralized news generation and consumption, allowing many issues such as police brutality in the United States that have been ongoing for years to finally enter the public consciousness and be addressed.
5842_5722	goldLabel	a2	Social media is a platform with very fast information dispersion, such that small artists can develop followings and become famous even without a lot of initial social capital.	Social media quantifies our experiences, allowing us to find the positive parts in our lives and they we've improved, giving meaning to our experiences and lives
7208_5803	goldLabel	a1	Social media provides an easy way for social groups to communicate and share material with individual members.	People can launch an online career through social media thus giving them a financial venue.
6356_5712	goldLabel	a1	social media can create a better world by connecting people that would have never met otherwise. it can help bring together different cultures such as create a conversation between an Israeli and an Iranian	Social media allows us to remain in contact with people with whom we've lost touch, and still be engaged with their lives, even when they are far away
6800_6677	goldLabel	a1	Social media are a helpful tool that is no more harmful than any other modern technology. Banning is not the solution.	The massive revenue that social media companies earn has allowed them to reinvest their earnings into new technologies, such as automatic moderation and content organization.
6661_6750	goldLabel	a2	"Social media has the benefit of ""wisdom of the masses"", if there is anything you need to know, anything you want a different opinion on, you can get that from the wide platform provided by SM."	Social media allows small political parties to interact with their voters and the public in general without spending too much money, making the democratic process more equal and fair
6299_6027	goldLabel	a1	Social media brings more good than harm because it encourages people to speak with others who are different from themselves by virtue of connecting people from around the globe.	Current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.
7209_6426	goldLabel	a1	Social media allows people to share their ideas to a wider platform of people, meaning they can get more support even if they can afford an a in a newspaper.	Social media uses smart algorithms to determine what ideas can become viral (and usually they are the more important ones) and exposes them to the masses.
6461_6338	goldLabel	a2	Social media connects between celebrities to their fan base, making them less “god like” and promoting people to follow them in a more positive way.	social media served as a stage for social change driven by common people (eg. ALS ice bucket challenge, #MeToo movement)
6033_6956	goldLabel	a1	Using social media people can travel around the world and stay connected to their family and friends	Sociologists and psychologists can utilize social media to perform experiments and learn about behavior and inherent human nature.
5711_7213	goldLabel	a1	Social media lets you stay in touch with friends over a better and more capable platform than texting.	the social media is contribute to the global economy.. people can make money in a better and easier way
6836_5802	goldLabel	a2	Social media offers a safe space for individuals which do not fit in their immediate environment: LGBT youth, disabled people, immigrants etc.	Social media connects immediately people who live far apart. You can follow your friends and family from afar and improve your relationships with them.
7016_7133	goldLabel	a2	We can stay in touch with old friends, via social media, and see what they are doing with their life	Social media provides an easy way of crowd sourcing to get advice or answers to questions.
5965_5829	goldLabel	a1	Social media is an effective mechanism by which social movements can gain attention - for example, it often enables the spread of messages or awareness about protest movements in other countries.	it is a stage for people who don't Necessarily had a chance before to shine and showcase their tallent whrether its a swedish guy uploading videos on youtube or a talented foreign singer
6692_6578	goldLabel	a1	Social media can make people feel better about themselves when they got likes on their photos or posts.	people can connect between themselves in an easier way than without social media.
6533_7221	goldLabel	a2	this is a better way to send a message between all of your co-workers, students, your employees,	Social media is the greatest repository of demographic data ever collected.
6692_6582	goldLabel	a2	Social media can make people feel better about themselves when they got likes on their photos or posts.	Social media allows people to crowd source ideas and trade information so that individuals with different skills can connect and create better products.
5806_7213	goldLabel	a1	Social media allows individuals an escape from oppressive communities, and find a safe space for them to express themselves	the social media is contribute to the global economy.. people can make money in a better and easier way
6081_6653	goldLabel	a1	Social media brings more good than harm because it is a powerful tool to fight social isolation, which is damaging to one's physical and mental well-being, especially for house-bound people.	Social media is used to reach a vast number of people and can bring public attention to charities and causes that rely on people's contributions.
5779_6493	goldLabel	a2	Allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society	Social media allow people to meet other people with the same interest, no matter how far they live
6356_7084	goldLabel	a2	social media can create a better world by connecting people that would have never met otherwise. it can help bring together different cultures such as create a conversation between an Israeli and an Iranian	Social media has provided the ability for marginalized peoples, such as LGBTQ youth, a support network that makes them feel like part of a broader community which improves the quality of life immeasurably.
6039_6290	goldLabel	a1	Social media allows for easily accessible information about a variety of topics like politics and science, leading to a more informed populace.	Social media serves as an instrument to memorialize moments in time that may have otherwise been lost.
6738_6003	goldLabel	a1	Social media lets people keep in touch with far away loved ones.	Social networks help coordinate between people against an oppressive regime
6050_6269	goldLabel	a1	Social media allows people who are secluded in their communities, such as closeted gay youth in homophobic communities, to easily find anonymous support structures that help them get through difficult circumstances.	Social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.
